n,p,gamma,df,rho,snr,rep,center_X,standardize_X,beta_sparsity,beta_scale,seed,sigma2,empirical_snr,method,mse
200,160,0.8,20.0,0.0,1.0,6,True,True,,1.0,1966798743,50013.224678210696,1.0000000000000002,LAD,1588.7323274838961
200,160,0.8,20.0,0.0,1.0,6,True,True,,1.0,1966798743,50013.224678210696,1.0000000000000002,Huber,1376.9426305217678
200,160,0.8,20.0,0.0,1.0,7,True,True,,1.0,282560309,32176.112006226376,1.0,OLS,785.1073026824656
200,160,0.8,20.0,0.0,1.0,7,True,True,,1.0,282560309,32176.112006226376,1.0,LAD,1414.4144319743646
200,160,0.8,20.0,0.0,1.0,7,True,True,,1.0,282560309,32176.112006226376,1.0,Huber,1152.1965249376874
200,160,0.8,20.0,0.0,1.0,8,True,True,,1.0,1218815371,33184.848656186696,0.9999999999999998,OLS,860.810235818362
200,160,0.8,20.0,0.0,1.0,8,True,True,,1.0,1218815371,33184.848656186696,0.9999999999999998,LAD,1322.739922430536
200,160,0.8,20.0,0.0,1.0,8,True,True,,1.0,1218815371,33184.848656186696,0.9999999999999998,Huber,1067.839878477811
200,160,0.8,20.0,0.0,1.0,9,True,True,,1.0,617035239,28667.941611610753,0.9999999999999998,OLS,628.6809035208034
200,160,0.8,20.0,0.0,1.0,9,True,True,,1.0,617035239,28667.941611610753,0.9999999999999998,LAD,976.5174168609468
200,160,0.8,20.0,0.0,1.0,9,True,True,,1.0,617035239,28667.941611610753,0.9999999999999998,Huber,587.7547589191493
200,160,0.8,20.0,0.0,1.0,10,True,True,,1.0,423446203,25145.25033902408,0.9999999999999999,OLS,592.5401888371443
200,160,0.8,20.0,0.0,1.0,10,True,True,,1.0,423446203,25145.25033902408,0.9999999999999999,LAD,1038.3450466954812
200,160,0.8,20.0,0.0,1.0,10,True,True,,1.0,423446203,25145.25033902408,0.9999999999999999,Huber,879.189856338149
200,160,0.8,20.0,0.0,1.0,11,True,True,,1.0,1439774825,30164.059258511654,1.0,OLS,557.2313163527223
200,160,0.8,20.0,0.0,1.0,11,True,True,,1.0,1439774825,30164.059258511654,1.0,LAD,1251.4987044548006
200,160,0.8,20.0,0.0,1.0,11,True,True,,1.0,1439774825,30164.059258511654,1.0,Huber,662.6465396675096
200,160,0.8,20.0,0.0,1.0,12,True,True,,1.0,2137617272,36438.19046835469,1.0000000000000002,OLS,683.6315531484931
200,160,0.8,20.0,0.0,1.0,12,True,True,,1.0,2137617272,36438.19046835469,1.0000000000000002,LAD,1542.462617991415
200,160,0.8,20.0,0.0,1.0,12,True,True,,1.0,2137617272,36438.19046835469,1.0000000000000002,Huber,1286.0523141522447
200,160,0.8,20.0,0.0,1.0,13,True,True,,1.0,1295888220,37689.844041363205,0.9999999999999997,OLS,1075.5718739196557
200,160,0.8,20.0,0.0,1.0,13,True,True,,1.0,1295888220,37689.844041363205,0.9999999999999997,LAD,1069.3252055044427
200,160,0.8,20.0,0.0,1.0,13,True,True,,1.0,1295888220,37689.844041363205,0.9999999999999997,Huber,949.600730553748
200,160,0.8,20.0,0.0,1.0,14,True,True,,1.0,1219867185,30170.88865669263,1.0000000000000002,OLS,1174.4824632503417
200,160,0.8,20.0,0.0,1.0,14,True,True,,1.0,1219867185,30170.88865669263,1.0000000000000002,LAD,1521.9518164623664
200,160,0.8,20.0,0.0,1.0,14,True,True,,1.0,1219867185,30170.88865669263,1.0000000000000002,Huber,1060.22006223793
200,160,0.8,20.0,0.0,1.0,15,True,True,,1.0,2117537743,25058.18125711076,1.0,OLS,682.1212735235316
200,160,0.8,20.0,0.0,1.0,15,True,True,,1.0,2117537743,25058.18125711076,1.0,LAD,928.107225017305
200,160,0.8,20.0,0.0,1.0,15,True,True,,1.0,2117537743,25058.18125711076,1.0,Huber,879.6849356121089
200,160,0.8,20.0,0.0,1.0,16,True,True,,1.0,1925812962,24620.875195625693,1.0,OLS,699.2336500695848
200,160,0.8,20.0,0.0,1.0,16,True,True,,1.0,1925812962,24620.875195625693,1.0,LAD,671.7458826112158
200,160,0.8,20.0,0.0,1.0,16,True,True,,1.0,1925812962,24620.875195625693,1.0,Huber,586.1785246248457
200,160,0.8,20.0,0.0,1.0,17,True,True,,1.0,803929297,30139.104293713044,1.0000000000000002,OLS,894.877922236377
200,160,0.8,20.0,0.0,1.0,17,True,True,,1.0,803929297,30139.104293713044,1.0000000000000002,LAD,1719.7499467514056
200,160,0.8,20.0,0.0,1.0,17,True,True,,1.0,803929297,30139.104293713044,1.0000000000000002,Huber,1217.883559386663
200,160,0.8,20.0,0.0,1.0,18,True,True,,1.0,1548370076,37367.565162375664,1.0,OLS,821.1760554904079
200,160,0.8,20.0,0.0,1.0,18,True,True,,1.0,1548370076,37367.565162375664,1.0,LAD,1317.54538162794
200,160,0.8,20.0,0.0,1.0,18,True,True,,1.0,1548370076,37367.565162375664,1.0,Huber,800.8372492647638
200,160,0.8,20.0,0.0,1.0,19,True,True,,1.0,309857913,37166.44368242323,1.0,OLS,1090.9300784036827
200,160,0.8,20.0,0.0,1.0,19,True,True,,1.0,309857913,37166.44368242323,1.0,LAD,1305.1274475566904
200,160,0.8,20.0,0.0,1.0,19,True,True,,1.0,309857913,37166.44368242323,1.0,Huber,995.0465308067708
200,160,0.8,20.0,0.0,1.0,20,True,True,,1.0,1181534985,37121.6748394289,0.9999999999999998,OLS,1107.76366625533
200,160,0.8,20.0,0.0,1.0,20,True,True,,1.0,1181534985,37121.6748394289,0.9999999999999998,LAD,1374.8049178568053
200,160,0.8,20.0,0.0,1.0,20,True,True,,1.0,1181534985,37121.6748394289,0.9999999999999998,Huber,1322.545222320597
200,160,0.8,20.0,0.0,1.0,21,True,True,,1.0,1304366027,35702.16412547452,1.0000000000000002,OLS,888.205775393609
200,160,0.8,20.0,0.0,1.0,21,True,True,,1.0,1304366027,35702.16412547452,1.0000000000000002,LAD,940.860281827078
200,160,0.8,20.0,0.0,1.0,21,True,True,,1.0,1304366027,35702.16412547452,1.0000000000000002,Huber,720.9540019396536
200,160,0.8,20.0,0.0,1.0,22,True,True,,1.0,341215740,28887.249510493748,0.9999999999999999,OLS,604.8969115387163
200,160,0.8,20.0,0.0,1.0,22,True,True,,1.0,341215740,28887.249510493748,0.9999999999999999,LAD,981.1052249003172
200,160,0.8,20.0,0.0,1.0,22,True,True,,1.0,341215740,28887.249510493748,0.9999999999999999,Huber,844.0085630179765
200,160,0.8,20.0,0.0,1.0,23,True,True,,1.0,2117276038,35789.435754089995,1.0000000000000002,OLS,759.4750934093341
200,160,0.8,20.0,0.0,1.0,23,True,True,,1.0,2117276038,35789.435754089995,1.0000000000000002,LAD,1458.9916817348224
200,160,0.8,20.0,0.0,1.0,23,True,True,,1.0,2117276038,35789.435754089995,1.0000000000000002,Huber,1063.5934866334735
200,160,0.8,20.0,0.0,1.0,24,True,True,,1.0,506780992,30825.444679801774,1.0000000000000002,OLS,657.9702083692475
200,160,0.8,20.0,0.0,1.0,24,True,True,,1.0,506780992,30825.444679801774,1.0000000000000002,LAD,868.8592784977529
200,160,0.8,20.0,0.0,1.0,24,True,True,,1.0,506780992,30825.444679801774,1.0000000000000002,Huber,764.3263748997646
200,160,0.8,20.0,0.0,1.0,25,True,True,,1.0,1909810443,24861.15848512626,1.0,OLS,619.462404337191
200,160,0.8,20.0,0.0,1.0,25,True,True,,1.0,1909810443,24861.15848512626,1.0,LAD,826.6940712517838
200,160,0.8,20.0,0.0,1.0,25,True,True,,1.0,1909810443,24861.15848512626,1.0,Huber,444.58142169192195
200,160,0.8,20.0,0.0,1.0,26,True,True,,1.0,817945886,40453.846741393005,1.0,OLS,1077.3031217812743
200,160,0.8,20.0,0.0,1.0,26,True,True,,1.0,817945886,40453.846741393005,1.0,LAD,1807.332983130776
200,160,0.8,20.0,0.0,1.0,26,True,True,,1.0,817945886,40453.846741393005,1.0,Huber,1630.8761349890142
200,160,0.8,20.0,0.0,1.0,27,True,True,,1.0,286323912,29713.767790330567,1.0000000000000002,OLS,840.973529695519
200,160,0.8,20.0,0.0,1.0,27,True,True,,1.0,286323912,29713.767790330567,1.0000000000000002,LAD,714.6083911947351
200,160,0.8,20.0,0.0,1.0,27,True,True,,1.0,286323912,29713.767790330567,1.0000000000000002,Huber,702.1664135418392
200,160,0.8,20.0,0.0,1.0,28,True,True,,1.0,1186455539,35335.85247306697,1.0000000000000004,OLS,1290.919285147615
200,160,0.8,20.0,0.0,1.0,28,True,True,,1.0,1186455539,35335.85247306697,1.0000000000000004,LAD,1297.0292932526406
200,160,0.8,20.0,0.0,1.0,28,True,True,,1.0,1186455539,35335.85247306697,1.0000000000000004,Huber,1039.8204042908146
200,160,0.8,20.0,0.0,1.0,29,True,True,,1.0,436580914,30621.404180911526,1.0000000000000002,OLS,714.5674882489159
200,160,0.8,20.0,0.0,1.0,29,True,True,,1.0,436580914,30621.404180911526,1.0000000000000002,LAD,848.0642746915839
200,160,0.8,20.0,0.0,1.0,29,True,True,,1.0,436580914,30621.404180911526,1.0000000000000002,Huber,792.1124841817771
200,160,0.8,20.0,0.0,5.0,0,True,True,,1.0,1259090439,7097.067177297751,5.000000000000001,OLS,187.89807306927068
200,160,0.8,20.0,0.0,5.0,0,True,True,,1.0,1259090439,7097.067177297751,5.000000000000001,LAD,350.93447607000326
200,160,0.8,20.0,0.0,5.0,0,True,True,,1.0,1259090439,7097.067177297751,5.000000000000001,Huber,257.9166703828957
200,160,0.8,20.0,0.0,5.0,1,True,True,,1.0,487625760,6192.1684145376985,5.000000000000001,OLS,153.40599489706435
200,160,0.8,20.0,0.0,5.0,1,True,True,,1.0,487625760,6192.1684145376985,5.000000000000001,LAD,153.79637047339526
200,160,0.8,20.0,0.0,5.0,1,True,True,,1.0,487625760,6192.1684145376985,5.000000000000001,Huber,123.56178256240499
200,160,0.8,20.0,0.0,5.0,2,True,True,,1.0,832053630,6244.2564099887295,5.0,OLS,172.83427050593633
200,160,0.8,20.0,0.0,5.0,2,True,True,,1.0,832053630,6244.2564099887295,5.0,LAD,321.86150485817507
200,160,0.8,20.0,0.0,5.0,2,True,True,,1.0,832053630,6244.2564099887295,5.0,Huber,245.2189549026517
200,160,0.8,20.0,0.0,5.0,3,True,True,,1.0,1513916016,5781.386294726628,5.000000000000002,OLS,115.73052676455589
200,160,0.8,20.0,0.0,5.0,3,True,True,,1.0,1513916016,5781.386294726628,5.000000000000002,LAD,224.102856545787
200,160,0.8,20.0,0.0,5.0,3,True,True,,1.0,1513916016,5781.386294726628,5.000000000000002,Huber,179.07077750084636
200,160,0.8,20.0,0.0,5.0,4,True,True,,1.0,2008119750,6158.684398917752,5.0,OLS,172.3201547435071
200,160,0.8,20.0,0.0,5.0,4,True,True,,1.0,2008119750,6158.684398917752,5.0,LAD,225.21687815250465
200,160,0.8,20.0,0.0,5.0,4,True,True,,1.0,2008119750,6158.684398917752,5.0,Huber,206.9533188644628
200,160,0.8,20.0,0.0,5.0,5,True,True,,1.0,816543084,5782.396863767373,5.000000000000002,OLS,168.11465662676943
200,160,0.8,20.0,0.0,5.0,5,True,True,,1.0,816543084,5782.396863767373,5.000000000000002,LAD,265.3062313759136
200,160,0.8,20.0,0.0,5.0,5,True,True,,1.0,816543084,5782.396863767373,5.000000000000002,Huber,194.59307638713966
200,160,0.8,20.0,0.0,5.0,6,True,True,,1.0,1472116744,6240.939691960586,5.000000000000002,OLS,158.26598106345406
200,160,0.8,20.0,0.0,5.0,6,True,True,,1.0,1472116744,6240.939691960586,5.000000000000002,LAD,183.09299440434327
200,160,0.8,20.0,0.0,5.0,6,True,True,,1.0,1472116744,6240.939691960586,5.000000000000002,Huber,161.40489348435005
200,160,0.8,20.0,0.0,5.0,7,True,True,,1.0,408109542,6966.55399918069,4.999999999999999,OLS,188.86204928072397
200,160,0.8,20.0,0.0,5.0,7,True,True,,1.0,408109542,6966.55399918069,4.999999999999999,LAD,252.36119399038552
200,160,0.8,20.0,0.0,5.0,7,True,True,,1.0,408109542,6966.55399918069,4.999999999999999,Huber,196.51525301710262
200,160,0.8,20.0,0.0,5.0,8,True,True,,1.0,319106613,6591.009412719625,4.999999999999998,OLS,113.94750301155007
200,160,0.8,20.0,0.0,5.0,8,True,True,,1.0,319106613,6591.009412719625,4.999999999999998,LAD,167.94807486213466
200,160,0.8,20.0,0.0,5.0,8,True,True,,1.0,319106613,6591.009412719625,4.999999999999998,Huber,124.63453853868921
200,160,0.8,20.0,0.0,5.0,9,True,True,,1.0,1710252101,7339.645848623239,5.0,OLS,260.2016191909705
200,160,0.8,20.0,0.0,5.0,9,True,True,,1.0,1710252101,7339.645848623239,5.0,LAD,427.9738879075236
200,160,0.8,20.0,0.0,5.0,9,True,True,,1.0,1710252101,7339.645848623239,5.0,Huber,394.22859554182014
200,160,0.8,20.0,0.0,5.0,10,True,True,,1.0,28634557,5674.45603907763,5.000000000000002,OLS,167.53422514985414
200,160,0.8,20.0,0.0,5.0,10,True,True,,1.0,28634557,5674.45603907763,5.000000000000002,LAD,215.61446335482665
200,160,0.8,20.0,0.0,5.0,10,True,True,,1.0,28634557,5674.45603907763,5.000000000000002,Huber,181.83725498935178
200,160,0.8,20.0,0.0,5.0,11,True,True,,1.0,1491917167,7238.868097925119,5.000000000000001,OLS,155.89024639917196
200,160,0.8,20.0,0.0,5.0,11,True,True,,1.0,1491917167,7238.868097925119,5.000000000000001,LAD,169.89123020486676
200,160,0.8,20.0,0.0,5.0,11,True,True,,1.0,1491917167,7238.868097925119,5.000000000000001,Huber,152.15772620382035
200,160,0.8,20.0,0.0,5.0,12,True,True,,1.0,506098736,5694.280905596422,4.999999999999999,OLS,131.38946857096076
200,160,0.8,20.0,0.0,5.0,12,True,True,,1.0,506098736,5694.280905596422,4.999999999999999,LAD,160.92759781713212
200,160,0.8,20.0,0.0,5.0,12,True,True,,1.0,506098736,5694.280905596422,4.999999999999999,Huber,129.16518708217706
200,160,0.8,20.0,0.0,5.0,13,True,True,,1.0,376119336,6310.986827477465,4.999999999999999,OLS,147.55606311366677
200,160,0.8,20.0,0.0,5.0,13,True,True,,1.0,376119336,6310.986827477465,4.999999999999999,LAD,225.4806103240142
200,160,0.8,20.0,0.0,5.0,13,True,True,,1.0,376119336,6310.986827477465,4.999999999999999,Huber,204.89039814322786
200,160,0.8,20.0,0.0,5.0,14,True,True,,1.0,1319993013,7466.300091609175,5.0,OLS,166.08951890244893
200,160,0.8,20.0,0.0,5.0,14,True,True,,1.0,1319993013,7466.300091609175,5.0,LAD,181.17348753302736
200,160,0.8,20.0,0.0,5.0,14,True,True,,1.0,1319993013,7466.300091609175,5.0,Huber,154.60027976353376
200,160,0.8,20.0,0.0,5.0,15,True,True,,1.0,1771646599,7197.912322651415,4.999999999999999,OLS,180.54898966655645
200,160,0.8,20.0,0.0,5.0,15,True,True,,1.0,1771646599,7197.912322651415,4.999999999999999,LAD,331.19469509922976
200,160,0.8,20.0,0.0,5.0,15,True,True,,1.0,1771646599,7197.912322651415,4.999999999999999,Huber,296.1948660642395
200,160,0.8,20.0,0.0,5.0,16,True,True,,1.0,1329975568,7482.608049292673,5.0,OLS,240.3939390277451
200,160,0.8,20.0,0.0,5.0,16,True,True,,1.0,1329975568,7482.608049292673,5.0,LAD,287.8066436212016
200,160,0.8,20.0,0.0,5.0,16,True,True,,1.0,1329975568,7482.608049292673,5.0,Huber,269.02083048598024
200,160,0.8,20.0,0.0,5.0,17,True,True,,1.0,1623622465,6153.0202840010115,5.0,OLS,187.46630457315172
200,160,0.8,20.0,0.0,5.0,17,True,True,,1.0,1623622465,6153.0202840010115,5.0,LAD,203.30662434377808
200,160,0.8,20.0,0.0,5.0,17,True,True,,1.0,1623622465,6153.0202840010115,5.0,Huber,157.2577410431473
200,160,0.8,20.0,0.0,5.0,18,True,True,,1.0,972927984,6134.255533206623,5.0,OLS,156.14686305640112
200,160,0.8,20.0,0.0,5.0,18,True,True,,1.0,972927984,6134.255533206623,5.0,LAD,212.08133153944317
200,160,0.8,20.0,0.0,5.0,18,True,True,,1.0,972927984,6134.255533206623,5.0,Huber,161.6974148377206
200,160,0.8,20.0,0.0,5.0,19,True,True,,1.0,582993101,6916.721237685441,5.0,OLS,264.93394420813655
200,160,0.8,20.0,0.0,5.0,19,True,True,,1.0,582993101,6916.721237685441,5.0,LAD,262.23052948267565
200,160,0.8,20.0,0.0,5.0,19,True,True,,1.0,582993101,6916.721237685441,5.0,Huber,213.185802036755
200,160,0.8,20.0,0.0,5.0,20,True,True,,1.0,1428709309,6284.888387219491,4.999999999999998,OLS,176.72176239795127
200,160,0.8,20.0,0.0,5.0,20,True,True,,1.0,1428709309,6284.888387219491,4.999999999999998,LAD,228.18288266132686
200,160,0.8,20.0,0.0,5.0,20,True,True,,1.0,1428709309,6284.888387219491,4.999999999999998,Huber,187.21747463163842
200,160,0.8,20.0,0.0,5.0,21,True,True,,1.0,1748969848,8230.700792758313,5.000000000000001,OLS,213.4243544873991
200,160,0.8,20.0,0.0,5.0,21,True,True,,1.0,1748969848,8230.700792758313,5.000000000000001,LAD,235.64167523158858
200,160,0.8,20.0,0.0,5.0,21,True,True,,1.0,1748969848,8230.700792758313,5.000000000000001,Huber,166.88124133994
200,160,0.8,20.0,0.0,5.0,22,True,True,,1.0,183119241,4830.035628181864,4.999999999999999,OLS,117.05757899813675
200,160,0.8,20.0,0.0,5.0,22,True,True,,1.0,183119241,4830.035628181864,4.999999999999999,LAD,145.54324794872755
200,160,0.8,20.0,0.0,5.0,22,True,True,,1.0,183119241,4830.035628181864,4.999999999999999,Huber,115.8730692020965
200,160,0.8,20.0,0.0,5.0,23,True,True,,1.0,1060177028,4936.1137513146805,4.999999999999999,OLS,155.6835672869604
200,160,0.8,20.0,0.0,5.0,23,True,True,,1.0,1060177028,4936.1137513146805,4.999999999999999,LAD,167.1656180030624
200,160,0.8,20.0,0.0,5.0,23,True,True,,1.0,1060177028,4936.1137513146805,4.999999999999999,Huber,131.9554514216831
200,160,0.8,20.0,0.0,5.0,24,True,True,,1.0,1064798488,7887.660312436233,5.000000000000001,OLS,226.76693252108117
200,160,0.8,20.0,0.0,5.0,24,True,True,,1.0,1064798488,7887.660312436233,5.000000000000001,LAD,172.68674170365327
200,160,0.8,20.0,0.0,5.0,24,True,True,,1.0,1064798488,7887.660312436233,5.000000000000001,Huber,147.17216200187946
200,160,0.8,20.0,0.0,5.0,25,True,True,,1.0,1105427676,7667.011380642308,4.999999999999999,OLS,151.8768518662302
200,160,0.8,20.0,0.0,5.0,25,True,True,,1.0,1105427676,7667.011380642308,4.999999999999999,LAD,196.1504851495319
200,160,0.8,20.0,0.0,5.0,25,True,True,,1.0,1105427676,7667.011380642308,4.999999999999999,Huber,155.49720662131324
200,160,0.8,20.0,0.0,5.0,26,True,True,,1.0,1942935120,6442.339904280738,5.0,OLS,234.8632606457474
200,160,0.8,20.0,0.0,5.0,26,True,True,,1.0,1942935120,6442.339904280738,5.0,LAD,253.93079746069233
200,160,0.8,20.0,0.0,5.0,26,True,True,,1.0,1942935120,6442.339904280738,5.0,Huber,202.4411949908536
200,160,0.8,20.0,0.0,5.0,27,True,True,,1.0,661442969,7735.073882478796,5.000000000000001,OLS,191.65349003511096
200,160,0.8,20.0,0.0,5.0,27,True,True,,1.0,661442969,7735.073882478796,5.000000000000001,LAD,264.47360812523993
200,160,0.8,20.0,0.0,5.0,27,True,True,,1.0,661442969,7735.073882478796,5.000000000000001,Huber,217.0159854361372
200,160,0.8,20.0,0.0,5.0,28,True,True,,1.0,270199286,5581.483410728236,5.000000000000001,OLS,120.97785352060623
200,160,0.8,20.0,0.0,5.0,28,True,True,,1.0,270199286,5581.483410728236,5.000000000000001,LAD,203.4784142231303
200,160,0.8,20.0,0.0,5.0,28,True,True,,1.0,270199286,5581.483410728236,5.000000000000001,Huber,148.29746118836692
200,160,0.8,20.0,0.0,5.0,29,True,True,,1.0,1113033024,9173.128826062502,5.0,OLS,433.8359258299839
200,160,0.8,20.0,0.0,5.0,29,True,True,,1.0,1113033024,9173.128826062502,5.0,LAD,445.5152304815093
200,160,0.8,20.0,0.0,5.0,29,True,True,,1.0,1113033024,9173.128826062502,5.0,Huber,368.84255870722734
200,160,0.8,20.0,0.0,10.0,0,True,True,,1.0,458641073,3473.5141888644052,10.0,OLS,79.26123013262259
200,160,0.8,20.0,0.0,10.0,0,True,True,,1.0,458641073,3473.5141888644052,10.0,LAD,136.3216831238306
200,160,0.8,20.0,0.0,10.0,0,True,True,,1.0,458641073,3473.5141888644052,10.0,Huber,96.87393267582652
200,160,0.8,20.0,0.0,10.0,1,True,True,,1.0,454458146,2401.3839881821214,10.000000000000002,OLS,42.986191722386
200,160,0.8,20.0,0.0,10.0,1,True,True,,1.0,454458146,2401.3839881821214,10.000000000000002,LAD,69.8136401263527
200,160,0.8,20.0,0.0,10.0,1,True,True,,1.0,454458146,2401.3839881821214,10.000000000000002,Huber,59.8959657594237
200,160,0.8,20.0,0.0,10.0,2,True,True,,1.0,1608546547,4045.8538673946546,10.000000000000002,OLS,99.28967530248335
200,160,0.8,20.0,0.0,10.0,2,True,True,,1.0,1608546547,4045.8538673946546,10.000000000000002,LAD,117.88288609645035
200,160,0.8,20.0,0.0,10.0,2,True,True,,1.0,1608546547,4045.8538673946546,10.000000000000002,Huber,102.86041098933137
200,160,0.8,20.0,0.0,10.0,3,True,True,,1.0,683488166,2433.133047154862,9.999999999999998,OLS,46.76925751827908
200,160,0.8,20.0,0.0,10.0,3,True,True,,1.0,683488166,2433.133047154862,9.999999999999998,LAD,46.77474266511541
200,160,0.8,20.0,0.0,10.0,3,True,True,,1.0,683488166,2433.133047154862,9.999999999999998,Huber,41.0187176471149
200,160,0.8,20.0,0.0,10.0,4,True,True,,1.0,1704684192,2963.7345655774548,10.0,OLS,64.66895616838273
200,160,0.8,20.0,0.0,10.0,4,True,True,,1.0,1704684192,2963.7345655774548,10.0,LAD,139.67550478030532
200,160,0.8,20.0,0.0,10.0,4,True,True,,1.0,1704684192,2963.7345655774548,10.0,Huber,103.54185396391793
200,160,0.8,20.0,0.0,10.0,5,True,True,,1.0,327139153,3556.3970295003865,10.0,OLS,106.05953977354231
200,160,0.8,20.0,0.0,10.0,5,True,True,,1.0,327139153,3556.3970295003865,10.0,LAD,118.10030291097391
200,160,0.8,20.0,0.0,10.0,5,True,True,,1.0,327139153,3556.3970295003865,10.0,Huber,105.48004139162501
200,160,0.8,20.0,0.0,10.0,6,True,True,,1.0,56762161,4080.3773916112173,9.999999999999998,OLS,101.33341576884706
200,160,0.8,20.0,0.0,10.0,6,True,True,,1.0,56762161,4080.3773916112173,9.999999999999998,LAD,138.939113782103
200,160,0.8,20.0,0.0,10.0,6,True,True,,1.0,56762161,4080.3773916112173,9.999999999999998,Huber,102.7278241887389
200,160,0.8,20.0,0.0,10.0,7,True,True,,1.0,1832110116,2567.1454466828704,10.0,OLS,80.60247530931194
200,160,0.8,20.0,0.0,10.0,7,True,True,,1.0,1832110116,2567.1454466828704,10.0,LAD,154.2513030270554
200,160,0.8,20.0,0.0,10.0,7,True,True,,1.0,1832110116,2567.1454466828704,10.0,Huber,100.08359264914121
200,160,0.8,20.0,0.0,10.0,8,True,True,,1.0,209693791,3556.523109438736,10.000000000000002,OLS,63.20806498021888
200,160,0.8,20.0,0.0,10.0,8,True,True,,1.0,209693791,3556.523109438736,10.000000000000002,LAD,131.5264055911054
200,160,0.8,20.0,0.0,10.0,8,True,True,,1.0,209693791,3556.523109438736,10.000000000000002,Huber,101.79909063047369
200,160,0.8,20.0,0.0,10.0,9,True,True,,1.0,19992161,3867.146627378557,9.999999999999998,OLS,132.97434821405955
200,160,0.8,20.0,0.0,10.0,9,True,True,,1.0,19992161,3867.146627378557,9.999999999999998,LAD,174.870416135287
200,160,0.8,20.0,0.0,10.0,9,True,True,,1.0,19992161,3867.146627378557,9.999999999999998,Huber,117.23194023958906
200,160,0.8,20.0,0.0,10.0,10,True,True,,1.0,718138409,3183.7858596293127,9.999999999999998,OLS,117.22822622529932
200,160,0.8,20.0,0.0,10.0,10,True,True,,1.0,718138409,3183.7858596293127,9.999999999999998,LAD,203.74615915519752
200,160,0.8,20.0,0.0,10.0,10,True,True,,1.0,718138409,3183.7858596293127,9.999999999999998,Huber,162.0805990489051
200,160,0.8,20.0,0.0,10.0,11,True,True,,1.0,840287157,3241.934719561134,10.000000000000002,OLS,88.6451743425797
200,160,0.8,20.0,0.0,10.0,11,True,True,,1.0,840287157,3241.934719561134,10.000000000000002,LAD,118.11903434754372
200,160,0.8,20.0,0.0,10.0,11,True,True,,1.0,840287157,3241.934719561134,10.000000000000002,Huber,87.75787289202863
200,160,0.8,20.0,0.0,10.0,12,True,True,,1.0,168997428,4087.409691117231,10.000000000000002,OLS,87.21245845530889
200,160,0.8,20.0,0.0,10.0,12,True,True,,1.0,168997428,4087.409691117231,10.000000000000002,LAD,142.03238637644162
200,160,0.8,20.0,0.0,10.0,12,True,True,,1.0,168997428,4087.409691117231,10.000000000000002,Huber,82.01374160652703
200,160,0.8,20.0,0.0,10.0,13,True,True,,1.0,1216541852,4412.898826721421,10.000000000000004,OLS,112.9352427915131
200,160,0.8,20.0,0.0,10.0,13,True,True,,1.0,1216541852,4412.898826721421,10.000000000000004,LAD,124.54358747292926
200,160,0.8,20.0,0.0,10.0,13,True,True,,1.0,1216541852,4412.898826721421,10.000000000000004,Huber,117.69620012224786
200,160,0.8,20.0,0.0,10.0,14,True,True,,1.0,615109987,2770.861656221933,10.0,OLS,80.86051927931936
200,160,0.8,20.0,0.0,10.0,14,True,True,,1.0,615109987,2770.861656221933,10.0,LAD,85.61206359208431
200,160,0.8,20.0,0.0,10.0,14,True,True,,1.0,615109987,2770.861656221933,10.0,Huber,69.87107210045396
200,160,0.8,20.0,0.0,10.0,15,True,True,,1.0,1234168327,4434.365210398069,10.0,OLS,87.88641097958921
200,160,0.8,20.0,0.0,10.0,15,True,True,,1.0,1234168327,4434.365210398069,10.0,LAD,114.42447498236126
200,160,0.8,20.0,0.0,10.0,15,True,True,,1.0,1234168327,4434.365210398069,10.0,Huber,96.58569839771536
200,160,0.8,20.0,0.0,10.0,16,True,True,,1.0,1579958821,3677.534057634433,9.999999999999998,OLS,87.03326874785668
200,160,0.8,20.0,0.0,10.0,16,True,True,,1.0,1579958821,3677.534057634433,9.999999999999998,LAD,132.2380963000099
200,160,0.8,20.0,0.0,10.0,16,True,True,,1.0,1579958821,3677.534057634433,9.999999999999998,Huber,91.47258383871406
200,160,0.8,20.0,0.0,10.0,17,True,True,,1.0,864979783,3672.753201721469,10.000000000000002,OLS,126.3929223055327
200,160,0.8,20.0,0.0,10.0,17,True,True,,1.0,864979783,3672.753201721469,10.000000000000002,LAD,147.69177493555983
200,160,0.8,20.0,0.0,10.0,17,True,True,,1.0,864979783,3672.753201721469,10.000000000000002,Huber,128.2996019180352
200,160,0.8,20.0,0.0,10.0,18,True,True,,1.0,1065736508,2926.470350137099,9.999999999999998,OLS,118.78982418728242
200,160,0.8,20.0,0.0,10.0,18,True,True,,1.0,1065736508,2926.470350137099,9.999999999999998,LAD,140.68504332531137
200,160,0.8,20.0,0.0,10.0,18,True,True,,1.0,1065736508,2926.470350137099,9.999999999999998,Huber,107.39595131393631
200,160,0.8,20.0,0.0,10.0,19,True,True,,1.0,325318280,3125.7616480645765,9.999999999999998,OLS,91.83232815599645
200,160,0.8,20.0,0.0,10.0,19,True,True,,1.0,325318280,3125.7616480645765,9.999999999999998,LAD,138.40256807801575
200,160,0.8,20.0,0.0,10.0,19,True,True,,1.0,325318280,3125.7616480645765,9.999999999999998,Huber,113.03826851883684
200,160,0.8,20.0,0.0,10.0,20,True,True,,1.0,1264560357,2544.7431578707647,10.0,OLS,64.79104518149089
